sn2007gr_20070817_3200_7710-z.flm      -9.0000000      -11605.418       404.06744
sn2007gr_20070818_3492_9983-z.flm      -8.0000000      -11243.098       464.92651
sn2007gr_20070820_3180_9403-z.flm      -6.0000000      -10342.020       506.61523
sn2007gr_20070821_3169_9108-z.flm      -5.0000000      -10293.270       383.06146
sn2007gr-20070821.511-ui-z.flm      -5.0000000      -10068.015       367.59955
sn2007gr_20070822_3183_9110-z.flm      -4.0000000      -10084.449       414.97144
sn2007gr_20070823_3127_9108-z.flm      -3.0000000      -9954.9551       274.41193
sn2007gr_20070826_3271_7810-z.flm       0.0000000      -9403.9766       277.64053
sn2007gr_20070831_3450_7804-z.flm       5.0000000      -8307.2676       341.86917
sn2007gr-20070902-z-bl.flm       7.0000000      -8054.5205       370.67853
sn2007gr-20070903-z-bl.flm       8.0000000      -7762.5234       313.18823
sn2007gr-20070904-z-bl.flm       9.0000000      -7749.8403       193.16632
sn2007gr-20070905-z-bl.flm       10.000000      -7630.7817       192.92949
sn2007gr-20070905.335-ui-z-bl.flm       10.000000      -7588.9512       336.30035
sn2007gr-20070908-z-bl.flm       13.000000      -7319.1147       192.70001
sn2007gr-20070909-z-bl.flm       14.000000      -7196.5308       198.54651
sn2007gr-20070910-z-bl.flm       15.000000      -7094.5171       195.93849
sn2007gr-20070911-z-bl.flm       16.000000      -6840.2422       331.07758
sn2007gr-20070912-z-bl.flm       17.000000      -6795.6738       323.58115
sn2007gr-20070913-mmt-z.flm       18.000000      -6855.0830       353.24451
sn2007gr-20070915-z-bl.flm       20.000000      -6736.3818       349.85617
sn2007gr-20070919.430-ui-z-bl.flm       24.000000      -6658.0103       328.64877
sn2007gr-20070920-z-bl.flm       25.000000      -6715.5322       368.68170
sn2007gr-20071007-z-bl.flm       42.000000      -6652.7993       346.17886
sn2007gr-20071010-z-bl.flm       45.000000      -6636.4795       316.18817
sn2007gr-20071012-z-bl.flm       47.000000      -6587.7671       324.56680
sn2007gr-20071014-z-bl.flm       49.000000      -6578.8115       338.46396
sn2007gr-20071018-z-bl.flm       53.000000      -6506.4351       356.86429
